age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37.0,admin.,married,university.degree,no,yes,no,cellular,aug,mon,121.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46.0,admin.,married,university.degree,unknown,no,no,cellular,aug,mon,143.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
41.0,admin.,married,university.degree,no,yes,no,cellular,aug,mon,145.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31.0,technician,married,university.degree,no,no,no,cellular,aug,mon,99.0,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
45.0,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,112.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
59.0,retired,married,basic.9y,no,yes,no,cellular,aug,mon,337.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,management,divorced,university.degree,no,yes,no,cellular,aug,mon,961.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
32.0,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,87.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
50.0,technician,divorced,professional.course,no,no,no,cellular,aug,mon,73.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
,technician,married,professional.course,no,no,yes,cellular,aug,mon,463.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30.0,admin.,single,university.degree,no,no,yes,cellular,aug,mon,67.0,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37.0,admin.,single,university.degree,no,no,yes,cellular,aug,mon,103.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
49.0,services,married,high.school,no,yes,no,cellular,aug,mon,234.0,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58.0,admin.,divorced,university.degree,unknown,no,no,cellular,aug,mon,74.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37.0,admin.,single,university.degree,no,no,yes,cellular,aug,mon,220.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58.0,admin.,divorced,university.degree,unknown,no,yes,cellular,aug,mon,75.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
50.0,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,79.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47.0,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,80.0,2,999,0,nonexistent,1.4,93.444,-36.1,,5228.1,no
29.0,technician,single,professional.course,unknown,no,no,cellular,aug,mon,48.0,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,management,divorced,university.degree,no,no,no,cellular,aug,mon,83.0,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44.0,self-employed,married,basic.9y,unknown,no,no,cellular,aug,mon,136.0,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33.0,technician,married,professional.course,no,yes,no,cellular,aug,mon,417.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58.0,admin.,divorced,university.degree,unknown,no,no,cellular,aug,mon,129.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
50.0,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,343.0,1,999,0,nonexistent,,93.444,-36.1,4.965,5228.1,no
50.0,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,119.0,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
59.0,retired,married,unknown,no,yes,no,cellular,aug,mon,600.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
47.0,blue-collar,divorced,basic.4y,no,yes,no,cellular,aug,mon,149.0,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58.0,admin.,married,university.degree,no,no,no,cellular,aug,mon,129.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
57.0,self-employed,married,university.degree,unknown,yes,no,cellular,aug,mon,932.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
59.0,blue-collar,married,unknown,no,no,no,cellular,aug,mon,93.0,3,999,0,nonexistent,1.4,93.444,-36.1,,5228.1,no
56.0,blue-collar,married,unknown,no,no,no,cellular,aug,mon,160.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30.0,admin.,single,university.degree,no,yes,no,cellular,aug,mon,113.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39.0,unemployed,married,university.degree,unknown,no,yes,cellular,aug,mon,84.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
56.0,retired,married,professional.course,no,yes,no,cellular,aug,mon,147.0,3,999,0,nonexistent,,93.444,-36.1,4.965,5228.1,no
37.0,technician,single,professional.course,no,yes,no,cellular,aug,mon,101.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39.0,admin.,divorced,university.degree,no,no,no,cellular,aug,mon,125.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
52.0,services,married,high.school,unknown,no,no,cellular,aug,mon,97.0,2,999,0,nonexistent,,93.444,-36.1,4.965,5228.1,no
35.0,technician,married,professional.course,no,no,no,cellular,aug,mon,90.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,167.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47.0,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,96.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,management,divorced,university.degree,no,unknown,unknown,cellular,aug,mon,123.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
53.0,housemaid,married,unknown,no,no,no,cellular,aug,mon,106.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,technician,married,professional.course,no,no,no,cellular,aug,mon,91.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58.0,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,mon,26.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
57.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,84.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
59.0,management,married,university.degree,no,yes,no,cellular,aug,mon,342.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,management,divorced,university.degree,no,no,no,cellular,aug,mon,472.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
37.0,admin.,single,university.degree,no,yes,no,cellular,aug,mon,108.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
53.0,blue-collar,married,basic.6y,no,yes,no,cellular,aug,mon,62.0,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,management,married,university.degree,no,no,yes,telephone,aug,mon,67.0,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
,unemployed,married,university.degree,no,yes,no,cellular,aug,mon,143.0,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
53.0,housemaid,married,unknown,no,yes,no,cellular,aug,mon,152.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
48.0,services,married,basic.9y,no,yes,no,cellular,aug,mon,104.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,110.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40.0,technician,married,professional.course,no,no,no,cellular,aug,mon,40.0,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30.0,technician,single,high.school,no,yes,no,telephone,aug,mon,176.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
59.0,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,mon,272.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58.0,management,married,university.degree,no,yes,no,cellular,aug,mon,59.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58.0,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,mon,57.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
45.0,housemaid,married,basic.4y,unknown,no,no,cellular,aug,mon,463.0,14,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38.0,admin.,married,university.degree,no,yes,no,cellular,aug,mon,301.0,2,999,0,nonexistent,1.4,93.444,-36.1,,5228.1,no
53.0,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,343.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32.0,technician,single,university.degree,no,yes,yes,cellular,aug,mon,508.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,102.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42.0,technician,divorced,professional.course,no,yes,no,cellular,aug,mon,72.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47.0,admin.,married,high.school,no,yes,no,cellular,aug,mon,1152.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
59.0,retired,married,unknown,no,no,no,cellular,aug,mon,284.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
53.0,management,married,university.degree,no,yes,no,cellular,aug,mon,14.0,12,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44.0,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,mon,425.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,157.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39.0,admin.,married,university.degree,no,yes,yes,cellular,aug,mon,116.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47.0,blue-collar,married,university.degree,no,no,no,cellular,aug,mon,115.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29.0,admin.,single,university.degree,no,no,yes,cellular,aug,mon,146.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
54.0,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,72.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
50.0,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,72.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
48.0,services,married,high.school,unknown,yes,yes,cellular,aug,mon,72.0,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
54.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,140.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
55.0,retired,married,high.school,unknown,no,no,cellular,aug,mon,88.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
43.0,technician,divorced,professional.course,unknown,no,yes,cellular,aug,mon,90.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
49.0,services,married,high.school,no,no,no,cellular,aug,mon,150.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42.0,admin.,divorced,university.degree,no,yes,yes,cellular,aug,mon,159.0,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32.0,technician,single,high.school,no,yes,no,cellular,aug,mon,606.0,3,999,0,nonexistent,1.4,93.444,-36.1,,5228.1,yes
33.0,admin.,married,university.degree,no,no,no,cellular,aug,mon,177.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
56.0,technician,married,university.degree,no,no,no,cellular,aug,mon,250.0,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
48.0,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,248.0,1,999,0,nonexistent,,93.444,-36.1,4.965,5228.1,no
48.0,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,132.0,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
59.0,retired,married,basic.9y,no,yes,no,cellular,aug,mon,93.0,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37.0,technician,married,university.degree,no,yes,no,cellular,aug,mon,121.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40.0,technician,married,professional.course,no,no,no,cellular,aug,mon,94.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,65.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
51.0,services,married,high.school,no,yes,no,cellular,aug,mon,201.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
51.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,mon,324.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
57.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,154.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47.0,blue-collar,married,university.degree,no,yes,yes,cellular,aug,mon,362.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38.0,admin.,married,university.degree,no,yes,no,cellular,aug,mon,124.0,2,999,0,nonexistent,1.4,93.444,-36.1,,5228.1,no
44.0,self-employed,married,basic.9y,no,no,yes,cellular,aug,mon,140.0,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,14.0,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42.0,technician,married,professional.course,no,yes,no,cellular,aug,mon,386.0,2,999,0,nonexistent,1.4,93.444,-36.1,,5228.1,no
56.0,admin.,married,unknown,no,yes,no,cellular,aug,mon,476.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
52.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,42.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40.0,admin.,married,university.degree,no,yes,no,cellular,aug,mon,366.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
31.0,admin.,married,university.degree,no,no,no,cellular,aug,mon,74.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40.0,admin.,married,university.degree,no,no,no,cellular,aug,mon,23.0,12,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
56.0,technician,married,university.degree,no,no,no,cellular,aug,mon,228.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
,self-employed,married,university.degree,no,yes,no,cellular,aug,mon,112.0,3,999,0,nonexistent,,93.444,-36.1,4.965,5228.1,no
52.0,services,married,high.school,unknown,yes,yes,cellular,aug,mon,115.0,2,999,0,nonexistent,1.4,93.444,-36.1,,5228.1,no
,management,married,university.degree,no,yes,yes,cellular,aug,mon,57.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37.0,technician,married,university.degree,no,yes,no,cellular,aug,mon,15.0,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29.0,admin.,single,university.degree,no,yes,no,cellular,aug,mon,728.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,management,divorced,university.degree,no,unknown,unknown,cellular,aug,mon,66.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
45.0,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,mon,262.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
51.0,services,married,high.school,no,no,no,cellular,aug,mon,72.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
48.0,blue-collar,married,basic.9y,no,yes,no,cellular,aug,mon,9.0,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30.0,entrepreneur,married,university.degree,no,no,no,cellular,aug,mon,99.0,3,999,0,nonexistent,,93.444,-36.1,4.965,5228.1,no
32.0,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,11.0,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,9.0,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
45.0,services,married,high.school,unknown,yes,yes,cellular,aug,mon,213.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
49.0,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,211.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33.0,technician,married,professional.course,no,yes,no,cellular,aug,mon,422.0,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34.0,self-employed,married,basic.9y,unknown,yes,no,cellular,aug,mon,68.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
59.0,retired,married,basic.9y,no,no,no,cellular,aug,mon,105.0,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32.0,technician,married,professional.course,no,yes,yes,cellular,aug,mon,69.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31.0,technician,married,university.degree,no,yes,no,cellular,aug,mon,111.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
49.0,blue-collar,married,unknown,unknown,yes,no,cellular,aug,mon,36.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42.0,management,married,university.degree,no,no,no,cellular,aug,mon,169.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30.0,technician,divorced,high.school,no,no,no,cellular,aug,mon,205.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44.0,blue-collar,married,basic.4y,no,no,yes,cellular,aug,mon,734.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44.0,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,484.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30.0,technician,single,university.degree,no,yes,no,cellular,aug,mon,,13,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29.0,admin.,married,university.degree,no,no,no,cellular,aug,mon,235.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40.0,technician,married,professional.course,no,yes,no,cellular,aug,mon,256.0,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,management,married,university.degree,no,yes,no,cellular,aug,mon,69.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
50.0,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,mon,69.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42.0,technician,divorced,professional.course,no,yes,yes,cellular,aug,mon,692.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
40.0,admin.,married,university.degree,no,yes,no,cellular,aug,mon,296.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
55.0,housemaid,married,basic.4y,no,yes,no,cellular,aug,mon,,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32.0,admin.,single,university.degree,no,yes,no,cellular,aug,mon,,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58.0,management,married,university.degree,no,no,no,cellular,aug,mon,164.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33.0,technician,single,university.degree,no,no,no,cellular,aug,mon,198.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58.0,retired,married,basic.4y,unknown,no,no,cellular,aug,mon,454.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
41.0,admin.,married,university.degree,no,no,yes,cellular,aug,mon,114.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
53.0,blue-collar,married,basic.6y,no,yes,no,cellular,aug,mon,64.0,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
52.0,services,married,professional.course,unknown,yes,yes,cellular,aug,mon,84.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,technician,single,professional.course,no,no,no,cellular,aug,mon,203.0,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
34.0,self-employed,married,basic.9y,unknown,no,no,cellular,aug,mon,81.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
30.0,technician,divorced,university.degree,no,no,no,cellular,aug,mon,731.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
46.0,admin.,married,university.degree,unknown,no,yes,cellular,aug,mon,184.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32.0,technician,single,high.school,no,yes,no,cellular,aug,mon,433.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
45.0,management,married,university.degree,no,no,no,cellular,aug,mon,361.0,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
55.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,304.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
52.0,housemaid,married,basic.4y,unknown,yes,yes,cellular,aug,mon,160.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
57.0,admin.,married,unknown,no,yes,no,cellular,aug,mon,101.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
54.0,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,mon,53.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
59.0,admin.,divorced,university.degree,unknown,yes,yes,cellular,aug,mon,323.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37.0,technician,married,professional.course,no,yes,no,cellular,aug,mon,97.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32.0,admin.,single,university.degree,no,yes,no,cellular,aug,mon,340.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
50.0,services,married,high.school,no,yes,no,cellular,aug,mon,54.0,15,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46.0,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,251.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,technician,single,high.school,no,yes,no,cellular,aug,mon,87.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
52.0,services,married,high.school,unknown,yes,yes,cellular,aug,mon,454.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
52.0,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,171.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47.0,blue-collar,married,basic.4y,no,no,no,cellular,aug,mon,134.0,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47.0,blue-collar,divorced,basic.4y,no,yes,no,cellular,aug,mon,265.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
55.0,blue-collar,married,unknown,no,yes,no,cellular,aug,mon,280.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,62.0,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
57.0,services,married,high.school,unknown,yes,no,telephone,aug,mon,41.0,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
35.0,technician,married,university.degree,no,yes,no,cellular,aug,mon,318.0,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
57.0,self-employed,married,university.degree,unknown,no,yes,cellular,aug,mon,131.0,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
